gene	accession	hmmsource
K00372_1.7.99.4	HMMsoil109317	FOAM_DB
K02305_1.7.99.7	HMMsoil109338	FOAM_DB
K00363_1.7.1.4	HMMsoil109279	FOAM_DB
K00262_1.4.1.4	HMMsoil109414	FOAM_DB
K00366,K00392_1.7.7.1,1.8.7.1	HMMsoil109808	FOAM_DB
K04014	HMMsoil109565	FOAM_DB
K00360_1.7.1.1	HMMsoil109627	FOAM_DB
K08361	HMMsoil109890	FOAM_DB
K00363_1.7.1.4	HMMsoil109899	FOAM_DB
K00372_1.7.99.4	HMMsoil110070	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil110187	FOAM_DB
K04014	HMMsoil109997	FOAM_DB
K04014	HMMsoil110345	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil110088	FOAM_DB
K00368_1.7.2.1	HMMsoil110113	FOAM_DB
K00360,K05301,K00387_1.7.1.1,1.8.2.1,1.8.3.1	HMMsoil110407	FOAM_DB
K00373	HMMsoil110304	FOAM_DB
K00372_1.7.99.4	HMMsoil110710	FOAM_DB
K00371,K08346_1.7.99.4	HMMsoil110724	FOAM_DB
K04014	HMMsoil110725	FOAM_DB
K00366_1.7.7.1	HMMsoil110931	FOAM_DB
K00372_1.7.99.4	HMMsoil110979	FOAM_DB
K00372_1.7.99.4	HMMsoil111052	FOAM_DB
K00262_1.4.1.4	HMMsoil111265	FOAM_DB
K00360_1.7.1.1	HMMsoil111397	FOAM_DB
K00373	HMMsoil111400	FOAM_DB
K04014	HMMsoil111497	FOAM_DB
K00360_1.7.1.1	HMMsoil111509	FOAM_DB
K00266_1.4.1.13,1.4.1.14	HMMsoil111562	FOAM_DB
K00531,K02586_1.18.6.1	HMMsoil112013	FOAM_DB
K00372_1.7.99.4	HMMsoil111722	FOAM_DB
K00362_1.7.1.4	HMMsoil111738	FOAM_DB
K00366_1.7.7.1	HMMsoil111747	FOAM_DB
K00360_1.7.1.1	HMMsoil112042	FOAM_DB
K04014	HMMsoil112044	FOAM_DB
K00360_1.7.1.1	HMMsoil112049	FOAM_DB
K00372_1.7.99.4	HMMsoil111957	FOAM_DB
K00362_1.7.1.4	HMMsoil111958	FOAM_DB
K15864_1.7.2.1,1.7.99.1	HMMsoil112212	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil112187	FOAM_DB
K00373	HMMsoil112188	FOAM_DB
K00372_1.7.99.4	HMMsoil112477	FOAM_DB
K05601,K00368_1.7.99.1,1.7.2.1	HMMsoil112259	FOAM_DB
K00368_1.7.2.1	HMMsoil112268	FOAM_DB
K00372_1.7.99.4	HMMsoil112564	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil112518	FOAM_DB
K04014	HMMsoil112528	FOAM_DB
K00362_1.7.1.4	HMMsoil112539	FOAM_DB
K00362_1.7.1.4	HMMsoil112776	FOAM_DB
K00366_1.7.7.1	HMMsoil112793	FOAM_DB
K04014	HMMsoil112809	FOAM_DB
K00366_1.7.7.1	HMMsoil112820	FOAM_DB
K00372,K02567_1.7.99.4	HMMsoil112836	FOAM_DB
K02567_1.7.99.4	HMMsoil112968	FOAM_DB
K00362_1.7.1.4	HMMsoil113066	FOAM_DB
K00372_1.7.99.4	HMMsoil113080	FOAM_DB
K00360_1.7.1.1	HMMsoil113086	FOAM_DB
K00373	HMMsoil113278	FOAM_DB
K00362_1.7.1.4	HMMsoil113284	FOAM_DB
K10534_1.7.1.3	HMMsoil113307	FOAM_DB
K00362_1.7.1.4	HMMsoil113316	FOAM_DB
K04014	HMMsoil113321	FOAM_DB
K00366_1.7.7.1	HMMsoil113337	FOAM_DB
K00362_1.7.1.4	HMMsoil113594	FOAM_DB
K00372_1.7.99.4	HMMsoil113613	FOAM_DB
K00362_1.7.1.4	HMMsoil113630	FOAM_DB
K15864_1.7.2.1,1.7.99.1	HMMsoil113636	FOAM_DB
K00362_1.7.1.4	HMMsoil113826	FOAM_DB
K02305	HMMsoil114124	FOAM_DB
K00266_1.4.1.13,1.4.1.14	HMMsoil113907	FOAM_DB
K00371_1.7.99.4	HMMsoil113851	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil113858	FOAM_DB
K00266_1.4.1.13,1.4.1.14	HMMsoil114087	FOAM_DB
K15864_1.7.2.1,1.7.99.1	HMMsoil114319	FOAM_DB
K10534_1.7.1.3	HMMsoil114204	FOAM_DB
K15864	HMMsoil114445	FOAM_DB
K00368,K02277_1.7.2.1,1.9.3.1	HMMsoil114382	FOAM_DB
K00362_1.7.1.4	HMMsoil114623	FOAM_DB
K00362_1.7.1.4	HMMsoil114625	FOAM_DB
K04014	HMMsoil114767	FOAM_DB
K00372_1.7.99.4	HMMsoil114938	FOAM_DB
K00360_1.7.1.1	HMMsoil115109	FOAM_DB
K00372_1.7.99.4	HMMsoil115169	FOAM_DB
K00362_1.7.1.4	HMMsoil115170	FOAM_DB
K04014	HMMsoil115180	FOAM_DB
K00362_1.7.1.4	HMMsoil115192	FOAM_DB
K00266_1.4.1.13,1.4.1.14	HMMsoil115335	FOAM_DB
K00362_1.7.1.4	HMMsoil115389	FOAM_DB
K02305_1.7.99.7	HMMsoil115464	FOAM_DB
K08361	HMMsoil115667	FOAM_DB
K15878,K03890	HMMsoil116018	FOAM_DB
K02305	HMMsoil116186	FOAM_DB
K00373	HMMsoil116305	FOAM_DB
K04013	HMMsoil116363	FOAM_DB
K00372_1.7.99.4	HMMsoil116439	FOAM_DB
K00266_1.4.1.13,1.4.1.14	HMMsoil116549	FOAM_DB
K00373	HMMsoil116551	FOAM_DB
K00366,K00392,K00381_1.7.7.1,1.8.7.1,1.8.1.2	HMMsoil116840	FOAM_DB
K01915_6.3.1.2	HMMsoil116674	FOAM_DB
K00371_1.7.99.4	HMMsoil117013	FOAM_DB
K00374_1.7.99.4	HMMsoil117063	FOAM_DB
K15864_1.7.2.1,1.7.99.1	HMMsoil117070	FOAM_DB
K10946	HMMsoil116919	FOAM_DB
K00363_1.7.1.4	HMMsoil116920	FOAM_DB
K00373	HMMsoil117324	FOAM_DB
K15864_1.7.2.1,1.7.99.1	HMMsoil117782	FOAM_DB
K00284_1.4.7.1	HMMsoil117584	FOAM_DB
K00360_1.7.1.1	HMMsoil117588	FOAM_DB
K00368_1.7.2.1	HMMsoil117616	FOAM_DB
K00366,K01011_1.7.7.1,2.8.1.1,2.8.1.2	HMMsoil117621	FOAM_DB
K00261_1.4.1.3	HMMsoil117878	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil117909	FOAM_DB
K00366_1.7.7.1	HMMsoil117928	FOAM_DB
K00362_1.7.1.4	HMMsoil117931	FOAM_DB
K00363_1.7.1.4	HMMsoil117939	FOAM_DB
K00362_1.7.1.4	HMMsoil118011	FOAM_DB
K00360_1.7.1.1	HMMsoil118124	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil118138	FOAM_DB
K15864	HMMsoil118273	FOAM_DB
K00362_1.7.1.4	HMMsoil118326	FOAM_DB
K00374_1.7.99.4	HMMsoil118359	FOAM_DB
K00261_1.4.1.3	HMMsoil118443	FOAM_DB
K00366_1.7.7.1	HMMsoil118642	FOAM_DB
K00372_1.7.99.4	HMMsoil118598	FOAM_DB
K00374_1.7.99.4	HMMsoil118600	FOAM_DB
K00368_1.7.2.1	HMMsoil118694	FOAM_DB
K00362_1.7.1.4	HMMsoil118963	FOAM_DB
K00366_1.7.7.1	HMMsoil118938	FOAM_DB
K00373	HMMsoil118987	FOAM_DB
K00284_1.4.7.1	HMMsoil119437	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil119179	FOAM_DB
K00371_1.7.99.4	HMMsoil119310	FOAM_DB
K00371_1.7.99.4	HMMsoil119618	FOAM_DB
K00371_1.7.99.4	HMMsoil119620	FOAM_DB
K00360_1.7.1.1	HMMsoil119628	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil119647	FOAM_DB
K00362_1.7.1.4	HMMsoil119487	FOAM_DB
K00372_1.7.99.4	HMMsoil119679	FOAM_DB
K00362_1.7.1.4	HMMsoil119917	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil119956	FOAM_DB
K00374_1.7.99.4	HMMsoil120119	FOAM_DB
K00362_1.7.1.4	HMMsoil120153	FOAM_DB
K00372_1.7.99.4	HMMsoil120448	FOAM_DB
K00362_1.7.1.4	HMMsoil120219	FOAM_DB
K02567_1.7.99.4	HMMsoil120228	FOAM_DB
K00372_1.7.99.4	HMMsoil120392	FOAM_DB
K00266_1.4.1.13,1.4.1.14	HMMsoil120396	FOAM_DB
K04014	HMMsoil120427	FOAM_DB
K00362_1.7.1.4	HMMsoil120477	FOAM_DB
K00366_1.7.7.1	HMMsoil120485	FOAM_DB
K00360_1.7.1.1	HMMsoil120581	FOAM_DB
K02567_1.7.99.4	HMMsoil121048	FOAM_DB
K00362_1.7.1.4	HMMsoil121371	FOAM_DB
K00362_1.7.1.4	HMMsoil121313	FOAM_DB
K02586_1.18.6.1	HMMsoil121574	FOAM_DB
K00372_1.7.99.4	HMMsoil121519	FOAM_DB
K04014	HMMsoil121539	FOAM_DB
K00366_1.7.7.1	HMMsoil121701	FOAM_DB
K00374_1.7.99.4	HMMsoil121766	FOAM_DB
K00370_1.7.99.4	HMMsoil121786	FOAM_DB
K00371_1.7.99.4	HMMsoil121791	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil121796	FOAM_DB
K00371_1.7.99.4	HMMsoil121894	FOAM_DB
K10534_1.7.1.3	HMMsoil121977	FOAM_DB
K00372_1.7.99.4	HMMsoil122066	FOAM_DB
K00284_1.4.7.1	HMMsoil122079	FOAM_DB
K01915_6.3.1.2	HMMsoil122084	FOAM_DB
K10534_1.7.1.3	HMMsoil122109	FOAM_DB
K15864_1.7.2.1,1.7.99.1	HMMsoil122272	FOAM_DB
K00371_1.7.99.4	HMMsoil122542	FOAM_DB
K00362_1.7.1.4	HMMsoil122550	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil122309	FOAM_DB
K00366,K00392_1.7.7.1,1.8.7.1	HMMsoil122312	FOAM_DB
K15864	HMMsoil122367	FOAM_DB
K00372_1.7.99.4	HMMsoil122644	FOAM_DB
K00366_1.7.7.1	HMMsoil122657	FOAM_DB
K04014	HMMsoil122663	FOAM_DB
K00376_1.7.2.4	HMMsoil123123	FOAM_DB
K04014	HMMsoil122889	FOAM_DB
K00372_1.7.99.4	HMMsoil122937	FOAM_DB
K00368_1.7.2.1	HMMsoil122952	FOAM_DB
K00373	HMMsoil123169	FOAM_DB
K00362_1.7.1.4	HMMsoil123174	FOAM_DB
K00362_1.7.1.4	HMMsoil123178	FOAM_DB
K00362_1.7.1.4	HMMsoil123370	FOAM_DB
K00366_1.7.7.1	HMMsoil123257	FOAM_DB
K00372_1.7.99.4	HMMsoil123260	FOAM_DB
K00362_1.7.1.4	HMMsoil123420	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil123451	FOAM_DB
K00372_1.7.99.4	HMMsoil123672	FOAM_DB
K00373	HMMsoil123727	FOAM_DB
K00366_1.7.7.1	HMMsoil124154	FOAM_DB
K00360_1.7.1.1	HMMsoil123987	FOAM_DB
K00366_1.7.7.1	HMMsoil124255	FOAM_DB
K02591_1.18.6.1	HMMsoil124260	FOAM_DB
K00362_1.7.1.4	HMMsoil124214	FOAM_DB
K00368,K15864_1.7.2.1,1.7.99.1	HMMsoil124425	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil124435	FOAM_DB
K00363_1.7.1.4	HMMsoil124481	FOAM_DB
K00371_1.7.99.4	HMMsoil124683	FOAM_DB
K01915_6.3.1.2	HMMsoil124756	FOAM_DB
K00372,K00369_1.7.99.4	HMMsoil124812	FOAM_DB
K00261_1.4.1.3	HMMsoil124866	FOAM_DB
K00370_1.7.99.4	HMMsoil125238	FOAM_DB
K00362_1.7.1.4	HMMsoil125786	FOAM_DB
K00368_1.7.2.1	HMMsoil125549	FOAM_DB
K00362_1.7.1.4	HMMsoil125602	FOAM_DB
K00366_1.7.7.1	HMMsoil125816	FOAM_DB
K00362_1.7.1.4	HMMsoil126060	FOAM_DB
K00362_1.7.1.4	HMMsoil126114	FOAM_DB
K00360_1.7.1.1	HMMsoil126119	FOAM_DB
K02305	HMMsoil126126	FOAM_DB
K00266_1.4.1.13,1.4.1.14	HMMsoil126342	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil126347	FOAM_DB
K00371,K08346,K15906_1.7.99.4	HMMsoil126410	FOAM_DB
K00362_1.7.1.4	HMMsoil126419	FOAM_DB
K15864,K00368,K05601_1.7.2.1,1.7.99.1	HMMsoil126607	FOAM_DB
K00372_1.7.99.4	HMMsoil126641	FOAM_DB
K00266_1.4.1.13,1.4.1.14	HMMsoil126558	FOAM_DB
K00368,K15864_1.7.2.1,1.7.99.1	HMMsoil126565	FOAM_DB
K00362_1.7.1.4	HMMsoil126883	FOAM_DB
K02586_1.18.6.1	HMMsoil126696	FOAM_DB
K00368_1.7.2.1	HMMsoil126971	FOAM_DB
K00372,K00369_1.7.99.4	HMMsoil127053	FOAM_DB
K00368_1.7.2.1	HMMsoil127075	FOAM_DB
K00372_1.7.99.4	HMMsoil127183	FOAM_DB
K05601_1.7.99.1	HMMsoil127223	FOAM_DB
K04014	HMMsoil127244	FOAM_DB
K00362_1.7.1.4	HMMsoil127245	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil127440	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil127446	FOAM_DB
K00362_1.7.1.4	HMMsoil127722	FOAM_DB
K00374_1.7.99.4	HMMsoil127703	FOAM_DB
K00362_1.7.1.4	HMMsoil128058	FOAM_DB
K00362_1.7.1.4	HMMsoil128300	FOAM_DB
K15864_1.7.2.1,1.7.99.1	HMMsoil128311	FOAM_DB
K00372_1.7.99.4	HMMsoil128352	FOAM_DB
K15879	HMMsoil128499	FOAM_DB
K00366_1.7.7.1	HMMsoil128597	FOAM_DB
K00372_1.7.99.4	HMMsoil128887	FOAM_DB
K00362_1.7.1.4	HMMsoil128890	FOAM_DB
K00370_1.7.99.4	HMMsoil129048	FOAM_DB
K00371_1.7.99.4	HMMsoil128852	FOAM_DB
K02567_1.7.99.4	HMMsoil129152	FOAM_DB
K00362_1.7.1.4	HMMsoil129156	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil129184	FOAM_DB
K00376_1.7.2.4	HMMsoil129350	FOAM_DB
K04014	HMMsoil129920	FOAM_DB
K04014	HMMsoil129966	FOAM_DB
K02567_1.7.99.4	HMMsoil130166	FOAM_DB
K00362_1.7.1.4	HMMsoil130183	FOAM_DB
K00372_1.7.99.4	HMMsoil130496	FOAM_DB
K04014	HMMsoil130512	FOAM_DB
K02586_1.18.6.1	HMMsoil130352	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil130514	FOAM_DB
K00362_1.7.1.4	HMMsoil130517	FOAM_DB
K00366_1.7.7.1	HMMsoil130812	FOAM_DB
K10534_1.7.1.3	HMMsoil130765	FOAM_DB
K10944_1.14.99.39	HMMsoil130989	FOAM_DB
K10946	HMMsoil131077	FOAM_DB
K00362_1.7.1.4	HMMsoil131277	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil131576	FOAM_DB
K02591_1.18.6.1	HMMsoil131673	FOAM_DB
K00284_1.4.7.1	HMMsoil131823	FOAM_DB
K02595	HMMsoil131618	FOAM_DB
K00371_1.7.99.4	HMMsoil131981	FOAM_DB
K00372_1.7.99.4	HMMsoil131770	FOAM_DB
K00362_1.7.1.4	HMMsoil131863	FOAM_DB
K00373	HMMsoil131878	FOAM_DB
K00372_1.7.99.4	HMMsoil132286	FOAM_DB
K00371_1.7.99.4	HMMsoil132058	FOAM_DB
K00371,K08346_1.7.99.4	HMMsoil132082	FOAM_DB
K04015	HMMsoil132384	FOAM_DB
K00372_1.7.99.4	HMMsoil132405	FOAM_DB
K00266_1.4.1.13,1.4.1.14	HMMsoil132205	FOAM_DB
K00376_1.7.2.4	HMMsoil132319	FOAM_DB
K04014	HMMsoil132325	FOAM_DB
K00366_1.7.7.1	HMMsoil132346	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil132352	FOAM_DB
K00366_1.7.7.1	HMMsoil132354	FOAM_DB
K00372_1.7.99.4	HMMsoil132619	FOAM_DB
K00372_1.7.99.4	HMMsoil132622	FOAM_DB
K00372_1.7.99.4	HMMsoil132627	FOAM_DB
K04014	HMMsoil132638	FOAM_DB
K00362_1.7.1.4	HMMsoil132642	FOAM_DB
K00373	HMMsoil132839	FOAM_DB
K00373	HMMsoil132867	FOAM_DB
K04015	HMMsoil132885	FOAM_DB
K00372_1.7.99.4	HMMsoil132894	FOAM_DB
K00373	HMMsoil132918	FOAM_DB
K00368_1.7.2.1	HMMsoil132930	FOAM_DB
K00371_1.7.99.4	HMMsoil133096	FOAM_DB
K00265_1.4.1.13,1.4.1.14	HMMsoil133141	FOAM_DB
K15864	HMMsoil133494	FOAM_DB
K02305_1.7.99.7	HMMsoil133249	FOAM_DB
K00362_1.7.1.4	HMMsoil133094	FOAM_DB
K15864,K00368,K05601_1.7.2.1,1.7.99.1	HMMsoil133467	FOAM_DB
K15864,K00368_1.7.2.1,1.7.99.1	HMMsoil133705	FOAM_DB
K04014	HMMsoil133670	FOAM_DB
K00362_1.7.1.4	HMMsoil133980	FOAM_DB
K00362_1.7.1.4	HMMsoil133732	FOAM_DB
K01953_6.3.5.4	HMMsoil133772	FOAM_DB
K00373	HMMsoil134254	FOAM_DB
K05601,K15864,K00368_1.7.99.1,1.7.2.1	HMMsoil134011	FOAM_DB
K00368_1.7.2.1	HMMsoil134066	FOAM_DB
K02567_1.7.99.4	HMMsoil134067	FOAM_DB
K00370_1.7.99.4	HMMsoil134418	FOAM_DB
K00371_1.7.99.4	HMMsoil134204	FOAM_DB
K02305	HMMsoil134492	FOAM_DB
K00371_1.7.99.4	HMMsoil134500	FOAM_DB
K00362_1.7.1.4	HMMsoil134510	FOAM_DB
K00362_1.7.1.4	HMMsoil134306	FOAM_DB
K08361	HMMsoil134754	FOAM_DB
K00370_1.7.99.4	HMMsoil134695	FOAM_DB
K15864_1.7.2.1,1.7.99.1	HMMsoil134719	FOAM_DB
K00362_1.7.1.4	HMMsoil134722	FOAM_DB
K00362_1.7.1.4	HMMsoil135021	FOAM_DB
K00362_1.7.1.4	HMMsoil134801	FOAM_DB
K00370_1.7.99.4	HMMsoil134806	FOAM_DB
K00372_1.7.99.4	HMMsoil134863	FOAM_DB
K00372_1.7.99.4	HMMsoil135059	FOAM_DB
K04014	HMMsoil135138	FOAM_DB
K00366_1.7.7.1	HMMsoil135281	FOAM_DB
K00371_1.7.99.4	HMMsoil135517	FOAM_DB
K00362_1.7.1.4	HMMsoil135544	FOAM_DB
K00372_1.7.99.4	HMMsoil135788	FOAM_DB
K00362_1.7.1.4	HMMsoil136082	FOAM_DB
K00370_1.7.99.4	HMMsoil136238	FOAM_DB
K00366_1.7.7.1	HMMsoil136068	FOAM_DB
K00373	HMMsoil136284	FOAM_DB
K00373	HMMsoil136290	FOAM_DB
K00362_1.7.1.4	HMMsoil136528	FOAM_DB
K15864_1.7.2.1,1.7.99.1	HMMsoil136555	FOAM_DB
K00368_1.7.2.1	HMMsoil136838	FOAM_DB
K00362_1.7.1.4	HMMsoil136875	FOAM_DB
K02567_1.7.99.4	HMMsoil137152	FOAM_DB
K00366_1.7.7.1	HMMsoil137167	FOAM_DB
K00362_1.7.1.4	HMMsoil137343	FOAM_DB
K00372_1.7.99.4	HMMsoil137302	FOAM_DB
K00372_1.7.99.4	HMMsoil137304	FOAM_DB
K00372_1.7.99.4	HMMsoil137400	FOAM_DB
K00374_1.7.99.4	HMMsoil137673	FOAM_DB
